image_name,insect_group,split,total length,head width,head length,inter ocular distance,right antenna length,left antenna length,thorax width,thorax length,abdomen width,abdomen length,intertegular distance,left hind wing length,right hind wing length,left hind wing width,right hind wing width,left fore wing length,right fore wing length,left fore wing width,right fore wing width,left hind leg length,left hind leg femur length,left hind leg tibia length,left hind leg tarsus length,right hind leg length,right hind leg femur length,right hind leg tibia length,right hind leg tarsus length
EB6.08B.jpg,coleoptera,train,87.76,17.48,8.78,8.86,36.1,41.29,22.28,23.27,30.98,55.71,10.75,,,,,51.87,51.94,8.51,19.54,,,21.86,20.44,,,24.32,18.59
EB6.08D.jpg,coleoptera,train,107.29,20.66,11.23,9.82,39.22,38.07,23.66,25.94,36.08,70.12,12.24,,,,,69.69,66.03,11.05,24.96,,,21.38,15.02,,,,
EB6.08F.jpg,coleoptera,train,107.43,20.52,16.35,10.2,37.89,36.73,21.84,22.63,36.09,68.44,13.85,,,,,64.26,65.53,11.87,19.86,,,17.83,19.21,,,,
EB6.08G.jpg,coleoptera,train,102.15,20.32,19.26,11.17,42.8,46.84,20.61,16.47,37.2,66.41,12.93,,,,,65.57,64.5,10.13,25.46,,,21.17,17.38,,,,15.67
EB6.08I.jpg,coleoptera,train,102.6,20.19,15.54,10.74,39.15,43.66,24.9,20.14,33.44,66.92,10.03,,,,,64.49,64.08,12.37,19.68,,,22.65,15.17,,,23.63,12.34
EB6.08K.jpg,coleoptera,train,591.68,127.04,103.98,85.07,247.92,238.3,150.25,113.49,254.04,374.2,97.75,,,,,376.82,374.49,122.15,128.04,,,132.71,95.59,,,124.24,111.14
EB6.08L.jpg,coleoptera,train,621.77,131.15,96.7,92.18,255.67,240.71,158.94,118.33,255.56,406.74,102.19,,,,,396.16,395.18,122.99,135.91,,,141.88,105.7,,,148.87,107.63
EB6.08M.jpg,coleoptera,train,393.03,96.6,58.57,54.13,181.21,197.12,97.66,82.76,159.06,251.7,,,,,,,,,,,,79.72,72.56,,,81.19,79.88
EB6.08N.jpg,coleoptera,train,453.4,102.26,77.57,67.57,217.77,226.24,106.28,86.02,168.58,289.82,66.88,,,,,262.24,256.91,81.89,87.16,,,94.88,88.72,,,101.51,77.35
EB6.08S.jpg,coleoptera,train,393.4,86.52,73.68,52.72,190.61,182.65,117.83,72.98,161.0,246.74,59.43,,,,,241.3,238.09,77.89,79.6,,,84.72,72.39,,,89.44,73.01
EB6.08T.jpg,coleoptera,train,376.3,86.15,52.73,57.91,176.26,181.43,118.1,92.13,153.2,231.44,55.69,,,,,223.22,226.12,66.83,80.46,,,84.42,71.28,,,80.12,65.48
EB6.08U.jpg,coleoptera,train,397.35,92.57,84.11,54.12,192.49,189.68,121.62,80.82,157.44,232.42,57.47,,,,,232.62,236.51,74.99,72.6,,,86.77,73.28,,,91.89,68.6
EB6.08Y.jpg,coleoptera,train,422.13,95.8,69.43,57.98,191.58,179.79,126.63,86.18,158.5,266.52,63.46,,,,,235.39,235.82,79.96,73.03,,,91.94,72.36,,,95.36,77.89
EB6.090.jpg,coleoptera,train,420.32,92.37,57.52,55.44,174.26,172.87,122.16,93.14,169.55,269.67,64.99,,,,,263.32,264.72,86.18,74.53,,,101.93,72.9,,,98.81,81.06
EB6.091.jpg,coleoptera,train,380.56,94.0,56.38,60.6,183.59,195.39,117.85,86.09,149.62,238.09,58.84,,,,,228.73,234.06,71.15,70.53,,,89.27,74.24,,,90.29,77.13
EB6.094.jpg,coleoptera,train,396.41,88.08,66.21,56.27,184.12,166.45,115.53,85.15,152.76,245.05,55.42,,,,,241.57,241.36,73.67,74.32,,,81.91,63.6,,,85.81,51.35
EB6.095.jpg,coleoptera,train,398.31,85.85,69.53,50.44,174.23,171.96,120.41,84.46,153.2,244.32,40.14,,,,,232.99,120.83,76.31,123.47,,,77.0,66.29,,,82.04,65.69
EB6.096.jpg,coleoptera,train,432.23,94.86,71.2,57.97,192.13,192.62,127.47,93.13,173.95,267.9,60.63,,,,,269.79,268.4,82.57,83.55,,,103.8,82.6,,,102.14,85.41
EB6.09C.jpg,coleoptera,train,414.06,92.37,63.3,57.1,194.05,188.12,119.66,88.86,161.94,261.91,58.85,,,,,261.31,258.0,72.04,85.64,,,96.89,72.69,,,96.51,73.97
EB6.09D.jpg,coleoptera,train,389.19,87.47,53.8,53.88,180.71,183.76,108.35,82.6,152.28,252.78,58.98,,,,,243.63,246.46,85.54,62.69,,,97.63,60.34,,,87.35,72.21
EB6.09E.jpg,coleoptera,train,403.26,89.87,60.4,50.61,188.52,192.69,119.45,87.13,159.39,255.74,64.64,,,,,250.47,253.15,74.26,80.05,,,94.87,86.51,,,95.99,79.23
EB6.09G.jpg,coleoptera,train,394.34,89.12,65.45,60.21,183.49,191.33,119.53,76.47,159.62,252.42,55.69,,,,,244.71,246.08,79.44,73.5,,,86.39,76.91,,,89.32,68.13
EB6.09L.jpg,coleoptera,train,366.26,72.03,54.64,51.83,136.25,122.45,104.55,70.15,150.42,241.47,57.63,,,,,235.0,237.87,77.32,73.15,,,72.4,47.54,,,75.47,45.92
EB6.09N.jpg,coleoptera,train,356.36,71.72,51.51,52.24,133.09,128.96,105.62,64.19,153.35,240.66,46.7,,,,,238.52,242.52,69.24,80.86,,,71.52,45.22,,,75.87,51.43
EB6.09R.jpg,coleoptera,train,468.28,102.9,73.04,72.78,215.77,229.49,139.28,100.39,184.48,294.85,48.93,,,,,280.14,279.27,86.58,86.73,,,100.78,85.4,,,107.64,77.56
EB6.0NH.jpg,coleoptera,train,668.99,191.94,58.18,116.32,114.2,108.91,329.06,141.32,344.72,469.5,158.41,,,,,476.82,472.84,162.93,183.7,,,123.28,160.4,,,109.55,164.86
EB6.0NI.jpg,coleoptera,train,692.85,237.09,72.44,141.83,151.25,180.76,323.11,93.32,391.68,527.09,141.51,,,,,561.92,563.4,197.0,190.03,,,65.62,133.21,,,65.78,140.22
EB6.0NJ.jpg,coleoptera,train,701.96,230.61,61.59,137.84,189.53,173.68,314.51,80.05,386.44,560.32,140.05,,,,,571.75,569.01,186.87,198.99,,,,212.06,,,,211.21
EB6.0NL.jpg,coleoptera,train,619.16,203.57,49.69,129.11,141.15,136.78,294.13,99.78,344.75,469.69,127.9,,,,,501.15,497.52,158.04,187.74,,,,,,,,182.06
EB6.0NO.jpg,coleoptera,train,597.41,180.74,54.91,108.2,144.74,158.72,248.98,94.29,312.45,448.21,104.04,,,,,472.39,471.43,149.6,162.08,,,,173.36,,,,175.61
EB6.0NQ.jpg,coleoptera,train,633.74,184.71,81.02,110.38,,127.3,293.93,122.6,410.37,430.12,141.47,,,,,449.39,447.43,196.87,215.82,,,,188.56,,,,180.91
EB6.0NT.jpg,coleoptera,train,643.2,194.77,72.63,110.71,145.15,145.2,302.58,124.49,408.14,446.08,175.76,,,,,472.53,476.02,208.31,201.85,,,,205.79,,,,182.44
EB6.0NV.jpg,coleoptera,train,685.18,212.78,67.11,116.23,156.29,158.54,334.93,131.49,440.98,486.58,185.0,,,,,505.12,514.43,217.87,220.58,,,,185.85,,,,179.65
EB6.0NW.jpg,coleoptera,train,685.56,212.47,74.93,120.28,133.76,84.77,329.26,140.97,436.41,469.66,198.23,,,,,498.91,498.29,219.14,218.41,,,,199.56,,,,211.87
EB6.0NX.jpg,coleoptera,train,237.87,82.9,23.76,,75.98,75.03,109.56,48.77,129.91,165.34,52.32,,,,,173.83,174.18,62.86,66.1,,,51.06,59.16,,,49.59,59.54
EB6.0NZ.jpg,coleoptera,train,250.14,78.74,17.12,49.77,79.59,80.1,112.77,64.34,141.37,168.68,56.91,,,,,178.83,176.46,72.22,69.26,,,47.87,57.92,,,50.15,52.73
EB6.0O3.jpg,coleoptera,train,338.93,104.9,47.61,54.34,87.68,88.54,138.84,56.02,172.01,235.3,80.2,,,,,242.39,242.19,89.92,81.01,,,70.17,86.59,,,66.3,85.52
EB6.0O4.jpg,coleoptera,train,327.33,97.29,40.29,53.15,90.54,91.28,133.13,53.92,165.18,233.12,74.18,,,,,240.56,241.63,83.08,82.56,,,67.92,76.08,,,59.84,83.55
EB6.0O8.jpg,coleoptera,train,297.67,94.24,40.31,44.63,93.98,92.34,121.05,52.98,146.77,204.38,64.68,,,,,213.04,212.59,77.88,70.46,,,63.55,76.42,,,,79.33
EB6.0O9.jpg,coleoptera,train,298.01,100.29,40.15,46.7,90.24,88.51,123.18,53.39,150.64,204.46,69.45,,,,,213.02,216.4,78.08,73.17,,,,75.98,,,,82.09
EB6.0OA.jpg,coleoptera,train,306.89,91.67,47.61,46.79,87.98,97.43,121.1,50.71,149.54,208.57,61.51,,,,,213.92,209.44,70.22,79.49,,,,76.09,,,60.89,75.73
EB6.0OC.jpg,coleoptera,train,659.12,184.72,65.41,108.6,163.47,174.3,260.05,110.86,338.07,482.85,149.2,,,,,502.75,500.49,166.92,170.21,,,140.98,205.85,,,143.87,189.23
EB6.0OD.jpg,coleoptera,train,672.03,185.33,73.59,118.44,180.51,179.81,270.35,111.23,348.7,487.21,150.06,,,,,511.98,514.97,180.93,168.22,,,148.92,190.19,,,142.8,199.84
EB6.0OG.jpg,coleoptera,train,691.56,188.07,44.27,119.16,181.74,162.39,274.55,123.77,357.05,523.52,181.16,,,,,546.64,548.96,181.82,176.83,,,135.65,213.35,,,125.77,213.11
EB6.0OH.jpg,coleoptera,train,683.07,180.31,62.25,117.77,184.25,174.9,279.57,114.44,344.33,506.38,,,,,,,,,,,,130.07,214.21,,,118.17,221.04
EB6.0OI.jpg,coleoptera,train,670.79,182.82,60.78,122.95,190.19,140.73,265.24,112.5,348.54,497.51,176.86,,,,,522.06,524.59,170.13,178.6,,,138.96,209.85,,,140.93,197.23
EB6.0OK.jpg,coleoptera,train,503.59,138.76,43.33,96.63,89.27,112.89,194.18,87.7,253.33,372.55,131.28,,,,,386.1,390.26,142.42,111.14,,,101.93,154.01,,,103.66,148.58
EB6.0OM.jpg,coleoptera,train,426.56,133.22,54.96,72.75,117.57,117.61,195.75,66.42,259.61,305.17,118.4,,,,,322.62,323.76,126.71,134.06,,,,104.7,,,81.16,102.67
EB6.0OO.jpg,coleoptera,train,434.23,133.69,53.83,81.42,115.78,124.83,205.81,68.76,262.98,311.64,120.96,,,,,327.62,331.29,120.61,142.56,,,,117.2,,,89.75,122.62
EB6.0OS.jpg,coleoptera,train,424.33,132.84,57.36,76.0,118.76,93.57,207.11,64.79,257.51,302.19,141.95,,,,,317.2,317.62,130.33,126.43,,,80.93,96.77,,,74.6,96.27
EB6.0OW.jpg,coleoptera,train,395.15,124.61,52.14,70.87,113.3,121.9,182.06,57.96,241.13,285.04,112.58,,,,,293.42,303.22,119.48,120.61,,,72.42,108.16,,,84.38,112.99
EB6.0OX.jpg,coleoptera,train,436.55,140.05,54.91,86.93,118.5,116.07,221.84,74.59,271.36,307.05,153.62,,,,,333.03,332.31,132.3,140.49,,,78.58,118.92,,,84.39,106.16
EB6.0P1.jpg,coleoptera,train,449.46,141.36,71.17,80.8,145.52,146.82,195.22,83.17,254.86,295.12,146.14,,,,,327.54,330.65,130.2,125.08,,,85.09,130.56,,,74.73,124.39
EB6.0P5.jpg,coleoptera,train,451.85,136.18,63.44,78.16,117.06,123.1,192.67,84.27,246.73,304.14,133.59,,,,,327.16,323.95,116.39,131.71,,,83.59,120.42,,,79.18,130.87
EB6.0P8.jpg,coleoptera,train,496.41,139.57,69.62,81.28,147.82,110.23,206.75,82.5,278.25,344.29,146.9,,,,,369.3,366.09,135.61,142.08,,,87.57,122.25,,,86.17,151.23
EB6.0PA.jpg,coleoptera,train,657.73,188.46,57.71,104.03,218.71,224.05,247.3,123.0,326.1,477.02,161.1,,,,,504.98,505.7,165.91,160.13,,,139.66,213.91,,,140.51,203.97
EB6.0PC.jpg,coleoptera,train,670.96,172.96,57.97,115.24,233.63,248.52,251.78,117.59,331.75,495.39,176.35,,,,,518.69,519.79,172.88,157.42,,,145.64,205.64,,,138.96,212.54
EB6.0PE.jpg,coleoptera,train,692.92,182.01,55.14,117.12,242.31,231.13,256.17,123.25,344.18,514.53,152.08,,,,,537.82,538.82,162.1,184.5,,,149.47,226.0,,,155.3,223.5
EB6.0PI.jpg,coleoptera,train,658.58,177.48,51.39,117.02,210.92,219.55,246.82,109.11,333.86,498.08,149.56,,,,,535.3,536.54,157.34,175.24,,,151.18,209.38,,,146.51,204.1
EB6.0PJ.jpg,coleoptera,train,670.48,181.22,64.52,119.39,156.52,138.2,256.05,107.86,326.61,498.1,170.53,,,,,518.62,529.75,170.34,157.37,,,159.94,218.08,,,162.47,220.04
EB6.0PM.jpg,coleoptera,train,595.06,157.0,50.48,99.51,162.64,180.65,244.87,103.3,301.73,441.28,155.22,,,,,478.28,479.46,156.36,145.31,,,121.82,185.88,,,119.39,177.88
EB6.0PN.jpg,coleoptera,train,579.27,155.62,45.98,100.04,169.86,168.5,235.36,96.96,290.85,436.32,147.03,,,,,463.13,461.49,161.11,133.52,,,119.5,179.82,,,115.86,169.4
EB6.0PT.jpg,coleoptera,train,519.77,151.98,38.52,90.42,167.45,165.73,216.95,89.47,269.99,391.78,133.64,,,,,414.16,411.3,135.21,134.64,,,121.01,152.69,,,115.43,162.78
EB6.0PV.jpg,coleoptera,train,590.75,153.68,55.65,95.92,148.38,160.85,241.98,92.4,297.8,442.7,150.0,,,,,466.06,463.65,151.84,148.06,,,104.08,106.93,,,119.08,176.78
EB6.0PX.jpg,coleoptera,train,572.67,149.52,53.73,96.47,164.74,172.99,231.61,81.84,288.36,437.1,154.3,,,,,448.81,446.5,132.75,155.98,,,121.05,173.93,,,119.56,170.28
EB6.0PY.jpg,coleoptera,train,580.32,154.5,55.64,100.09,182.92,169.82,229.94,92.19,287.23,432.49,132.47,,,,,451.66,451.79,140.99,146.13,,,111.41,171.9,,,117.02,167.88
EB6.0PZ.jpg,coleoptera,train,519.31,142.18,46.58,99.67,154.35,163.88,210.96,83.31,266.56,389.42,139.78,,,,,407.05,412.07,125.41,140.2,,,108.48,159.47,,,109.3,157.15
EB6.0Q0.jpg,coleoptera,train,495.59,140.91,34.48,90.33,156.83,155.79,201.77,82.02,259.71,379.09,129.11,,,,,397.19,399.03,130.75,128.14,,,102.97,152.65,,,98.52,134.35
EB6.0Q6.jpg,coleoptera,train,678.59,178.43,48.1,103.71,198.76,204.72,287.75,106.97,354.76,523.52,173.44,,,,,568.56,570.85,174.76,181.14,,,150.49,213.01,,,147.44,203.16
EB6.0Q7.jpg,coleoptera,train,686.98,184.05,54.3,118.28,196.86,219.97,284.24,110.95,345.79,521.73,156.06,,,,,555.78,553.03,173.51,172.26,,,147.25,191.87,,,144.35,183.04
EB6.0QB.jpg,coleoptera,train,356.93,99.97,34.75,62.68,115.73,118.3,135.85,63.09,168.21,259.09,82.08,,,,,273.65,272.84,80.4,87.95,,,74.4,94.96,,,69.9,105.51
EB6.0QD.jpg,coleoptera,train,354.26,105.6,31.15,57.67,127.73,141.89,135.64,70.43,170.0,252.68,107.01,,,,,270.84,276.96,83.51,87.08,,,76.58,107.85,,,76.21,107.22
EB6.0QF.jpg,coleoptera,train,453.85,120.74,47.33,75.19,153.92,145.71,160.66,79.93,212.48,326.59,87.97,,,,,340.79,341.52,97.79,114.94,,,100.5,135.69,,,99.47,135.76
EB6.0QI.jpg,coleoptera,train,427.21,108.75,41.35,71.27,135.97,123.27,155.72,79.66,198.11,306.2,106.03,,,,,323.61,322.89,101.68,96.04,,,91.12,127.89,,,85.68,126.06
EB6.0QN.jpg,coleoptera,train,353.9,99.16,35.92,68.9,126.55,110.16,137.64,68.17,167.77,249.82,78.17,,,,,263.81,263.14,83.08,83.44,,,78.31,111.52,,,81.34,107.17
EB6.0QO.jpg,coleoptera,train,360.13,105.47,34.08,70.28,119.24,121.7,140.01,72.39,171.21,253.66,71.94,,,,,265.86,266.11,86.44,84.21,,,78.57,107.97,,,78.08,108.06
EB6.0QU.jpg,coleoptera,train,507.18,142.94,52.87,92.34,,,196.4,87.98,244.52,366.32,101.99,,,,,383.83,382.85,113.85,129.26,,,106.82,157.33,,,101.97,154.88
EB6.0QV.jpg,coleoptera,train,514.58,147.03,50.09,93.75,146.01,160.64,203.35,91.31,250.32,373.18,108.14,,,,,392.06,395.1,126.56,123.79,,,112.61,147.77,,,104.36,155.17
EB6.0QW.jpg,coleoptera,train,510.94,137.63,56.26,92.24,158.03,156.0,194.04,75.51,243.46,379.18,126.33,,,,,393.61,394.96,124.62,118.42,,,103.18,146.21,,,105.95,153.47
EB6.0QZ.jpg,coleoptera,train,532.73,153.42,52.49,91.53,162.28,170.87,205.56,89.18,256.92,391.06,122.23,,,,,405.6,403.84,126.36,129.91,,,109.32,157.51,,,110.05,147.19
EB6.0R4.jpg,coleoptera,train,516.06,144.78,60.45,92.29,159.07,161.54,199.39,87.93,246.49,367.68,140.09,,,,,392.16,388.98,117.61,128.09,,,109.05,152.38,,,105.24,148.18
EB6.0R6.jpg,coleoptera,train,521.14,144.23,57.85,88.34,160.72,152.66,202.77,87.62,255.27,375.67,126.03,,,,,396.48,397.43,119.51,134.76,,,109.25,156.53,,,106.26,153.6
EB6.0R9.jpg,coleoptera,train,512.53,148.29,56.37,91.25,169.98,169.31,207.59,92.82,256.83,363.34,150.6,,,,,386.81,386.28,122.81,132.82,,,105.47,135.2,,,102.52,145.53
EB6.0RA.jpg,coleoptera,train,515.87,139.35,47.27,87.54,177.16,144.15,207.72,92.15,251.12,376.45,128.02,,,,,396.01,398.45,125.21,124.15,,,110.22,145.59,,,109.97,154.18
EB6.0RE.jpg,coleoptera,train,522.82,144.47,42.53,89.53,157.78,161.85,216.3,86.25,265.32,394.04,137.89,,,,,412.74,409.75,129.38,136.82,,,114.24,147.38,,,111.18,144.45
EB6.0RF.jpg,coleoptera,train,446.43,124.75,40.75,87.02,111.41,136.16,178.96,74.68,216.57,331.0,108.12,,,,,348.97,346.21,107.49,109.62,,,88.34,131.65,,,97.3,132.9
EB6.0RH.jpg,coleoptera,train,453.68,125.92,46.1,81.01,153.4,152.09,181.09,72.37,221.11,335.21,103.26,,,,,348.15,347.47,102.18,116.88,,,100.53,135.23,,,95.08,135.03
EB6.0RM.jpg,coleoptera,train,445.18,128.24,48.89,81.11,154.38,125.52,179.94,73.74,214.81,322.55,97.92,,,,,336.56,338.47,110.24,104.36,,,93.95,138.36,,,101.05,134.7
EB6.0RO.jpg,coleoptera,train,435.07,135.73,47.25,88.49,137.83,124.39,174.34,78.29,204.55,309.52,113.59,,,,,327.56,327.27,97.0,108.62,,,91.48,126.52,,,92.49,121.89
EB6.0RQ.jpg,coleoptera,train,463.47,142.14,55.16,94.8,140.82,143.68,186.26,85.57,219.11,322.74,120.62,,,,,344.43,342.57,105.34,113.94,,,102.07,127.89,,,99.92,131.66
EB6.0RR.jpg,coleoptera,train,448.21,134.73,48.31,92.91,147.81,123.98,176.11,80.36,212.22,319.54,110.88,,,,,337.23,339.38,102.42,109.14,,,95.25,119.96,,,93.34,93.92
EB6.0RT.jpg,coleoptera,train,449.17,132.83,52.73,90.87,143.88,134.25,180.6,80.83,215.97,315.6,111.49,,,,,335.99,335.81,103.29,111.41,,,94.92,120.53,,,88.22,115.35
EB6.0RV.jpg,coleoptera,train,436.45,133.7,41.69,88.5,112.42,105.39,175.52,75.93,204.24,318.83,115.37,,,,,337.18,334.17,98.64,104.53,,,93.66,123.0,,,94.65,126.68
EB6.0RX.jpg,coleoptera,train,448.42,135.46,51.22,90.48,125.4,138.48,176.95,86.42,208.13,310.78,114.83,,,,,334.51,333.83,100.63,105.97,,,92.4,126.98,,,91.41,120.72
EB6.0RY.jpg,coleoptera,train,413.61,126.74,54.92,83.86,137.64,126.0,164.19,76.42,202.57,282.26,119.92,,,,,303.18,308.56,103.68,97.47,,,89.32,125.29,,,89.2,121.85
EB6.0RZ.jpg,coleoptera,train,454.6,132.36,46.78,74.41,142.84,152.99,183.21,81.51,223.95,326.31,117.57,,,,,347.3,346.7,105.02,119.15,,,99.18,125.8,,,96.32,134.02
EB6.0S0.jpg,coleoptera,train,405.55,129.78,45.68,86.36,118.9,128.24,161.65,70.1,193.44,289.77,107.18,,,,,303.38,306.86,93.9,100.33,,,86.42,113.43,,,81.54,112.94
EB6.0S4.jpg,coleoptera,train,380.02,108.17,42.29,73.85,120.12,127.89,155.35,70.91,186.7,266.82,114.32,,,,,282.35,284.69,92.79,94.91,,,79.59,110.2,,,79.63,113.05
EB6.0S6.jpg,coleoptera,train,382.83,116.93,37.94,,131.13,129.02,,70.78,196.07,274.11,106.24,,,,,287.55,293.12,99.57,96.85,,,80.05,109.06,,,79.4,110.7
EB6.0S7.jpg,coleoptera,train,416.67,120.51,32.65,78.95,144.34,137.1,166.08,80.41,196.79,303.62,120.73,,,,,322.79,320.94,89.72,107.16,,,88.08,120.62,,,86.47,111.61
EB6.0SA.jpg,coleoptera,train,361.36,110.23,39.96,71.07,,123.23,154.08,73.14,180.2,248.26,103.07,,,,,266.33,274.06,85.77,93.75,,,77.22,103.41,,,74.52,97.14
EB6.0SE.jpg,coleoptera,train,383.44,120.77,36.48,75.44,121.52,124.17,153.91,69.57,184.75,277.4,107.61,,,,,294.19,291.49,85.54,99.42,,,81.39,110.31,,,79.65,110.79
EB6.0SG.jpg,coleoptera,train,510.72,147.61,49.33,95.21,125.31,155.57,204.8,85.04,241.61,376.35,137.98,,,,,397.39,395.33,117.78,123.35,,,107.55,152.26,,,105.68,145.51
EB6.0SK.jpg,coleoptera,train,416.14,125.18,39.62,85.38,110.13,136.76,173.35,83.79,210.61,292.72,117.82,,,,,314.39,322.92,103.7,106.73,,,93.43,120.54,,,86.98,110.66
EB6.0SN.jpg,coleoptera,train,524.71,144.08,51.22,91.42,172.59,172.72,212.3,91.96,261.93,381.54,158.24,,,,,402.98,408.93,128.25,133.07,,,115.84,154.58,,,118.3,147.44
IMG_0093_specimen_1_MECKON_NEON.BET.D20.000001.png,coleoptera,train,316.52,69.66,34.69,50.36,119.01,128.59,98.48,75.12,149.66,206.71,39.84,,,,,204.79,206.39,77.73,65.08,,,,,,,,
IMG_0093_specimen_3_MECKON_NEON.BET.D20.000004.png,coleoptera,train,298.77,59.13,40.73,39.33,116.37,123.67,77.5,76.96,121.21,181.08,41.05,,,,,179.83,179.22,67.7,51.0,,,70.46,48.52,,,,
IMG_0095_specimen_2_MECKON_NEON.BET.D20.000007.png,coleoptera,train,279.13,58.76,38.56,43.25,127.04,128.8,83.11,65.01,118.18,175.56,40.53,,,,,177.44,177.89,64.64,55.96,,,,,,,65.46,33.98
IMG_0095_specimen_3_MECKON_NEON.BET.D20.000010.png,coleoptera,train,379.85,73.91,44.19,52.1,154.03,153.99,101.12,81.84,155.28,253.82,45.08,,,,,240.03,241.53,85.63,67.77,,,,,,,101.33,61.56
IMG_0109_specimen_1_MECKON_NEON.BET.D20.000011.png,coleoptera,train,332.01,68.45,43.79,49.52,145.6,126.45,94.43,79.17,139.83,209.05,38.37,,,,,206.5,204.05,75.6,63.94,,,,,,,,
IMG_0109_specimen_2_MECKON_NEON.BET.D20.000017.png,coleoptera,train,307.23,66.24,25.18,48.88,146.51,135.25,99.61,67.49,137.21,214.56,36.33,,,,,209.15,206.71,72.42,61.36,,,,,,,,
IMG_0109_specimen_3_MECKON_NEON.BET.D20.000026.png,coleoptera,train,377.84,69.18,73.05,48.77,54.14,109.31,90.36,83.57,140.51,221.22,50.98,,,,,220.22,222.25,79.01,54.94,,,,,,,,
IMG_0110_specimen_1_MECKON_NEON.BET.D20.000035.png,coleoptera,train,358.87,66.98,54.02,49.88,136.82,100.48,93.13,78.99,143.76,225.86,50.65,,,,,218.0,220.39,81.25,55.0,,,,,,,,
IMG_0110_specimen_2_MECKON_NEON.BET.D20.000036.png,coleoptera,train,325.75,63.53,14.17,53.24,73.95,98.79,90.5,64.16,131.56,247.43,47.35,,,,,213.61,212.73,87.61,41.73,,,,,,,,
IMG_0110_specimen_3_MECKON_NEON.BET.D20.000050.png,coleoptera,train,325.01,60.65,52.9,39.35,91.88,115.14,81.28,72.05,139.93,200.06,46.08,,,,,198.63,193.89,76.73,52.19,,,,,,,,
IMG_0111_specimen_2_MECKON_NEON.BET.D20.000058.png,coleoptera,train,333.43,60.39,39.99,44.25,114.26,133.92,84.38,78.25,,215.18,39.74,,,,,194.52,186.85,79.92,69.63,,,,,,,,
IMG_0111_specimen_4_MECKON_NEON.BET.D20.000071.png,coleoptera,train,394.43,75.5,49.59,53.29,158.82,130.93,97.77,84.41,160.53,260.43,44.05,,,,,233.02,229.13,85.05,70.1,,,,,,,,
IMG_0112_specimen_1_MECKON_NEON.BET.D20.000072.png,coleoptera,train,327.46,70.58,45.15,51.34,117.35,108.81,93.07,74.39,145.81,207.92,41.17,,,,,202.95,204.4,76.78,63.6,,,79.17,46.38,,,78.35,48.99
IMG_0112_specimen_2_MECKON_NEON.BET.D20.000085.png,coleoptera,train,400.48,76.18,68.53,52.32,162.4,160.58,102.77,82.29,156.13,249.66,50.68,,,,,234.02,230.23,88.12,56.17,,,,,,,,
IMG_0112_specimen_3_MECKON_NEON.BET.D20.000086.png,coleoptera,train,298.13,67.51,31.79,43.9,113.71,102.04,91.02,66.83,139.82,199.51,42.3,,,,,193.18,193.46,79.01,54.42,,,,,,,,
IMG_0112_specimen_4_MECKON_NEON.BET.D20.000089.png,coleoptera,train,291.5,65.65,39.07,48.42,124.26,101.75,88.11,67.47,147.48,184.96,39.03,,,,,170.41,174.31,68.45,65.66,,,,,,,,
IMG_0113_specimen_1_MECKON_NEON.BET.D20.000090.png,coleoptera,train,315.58,67.75,32.48,52.31,116.06,80.4,97.42,75.89,147.41,207.21,40.27,,,,,202.59,204.37,75.46,63.51,,,,,,,,
IMG_0113_specimen_3_MECKON_NEON.BET.D20.000115.png,coleoptera,train,326.21,65.26,55.18,48.66,125.32,116.48,93.32,76.79,138.65,194.25,37.18,,,,,190.97,190.63,72.8,57.44,,,65.75,23.03,,,,
IMG_0114_specimen_2_MECKON_NEON.BET.D20.000130.png,coleoptera,train,387.5,70.74,51.98,48.2,139.58,133.59,102.11,91.17,155.61,244.34,45.27,,,,,223.47,227.26,84.17,62.05,,,,,,,,
IMG_0114_specimen_3_MECKON_NEON.BET.D20.000133.png,coleoptera,train,391.52,79.99,58.84,57.26,153.05,149.99,104.98,83.45,158.25,249.23,43.07,,,,,228.97,229.0,89.59,59.59,,,,,,,,
IMG_0114_specimen_4_MECKON_NEON.BET.D20.000139.png,coleoptera,train,423.23,80.84,79.77,60.09,145.38,144.35,106.56,92.04,166.41,251.43,40.68,,,,,227.72,231.95,91.24,64.43,,,,,,,,
IMG_0115_specimen_1_MECKON_NEON.BET.D20.000144.png,coleoptera,train,382.1,73.2,51.28,58.42,133.69,144.39,109.07,88.74,165.53,242.07,44.33,,,,,241.46,241.99,88.8,67.16,,,,,,,,
IMG_0115_specimen_3_MECKON_NEON.BET.D20.000150.png,coleoptera,train,333.43,54.66,61.05,39.04,143.57,107.82,85.03,75.15,129.09,197.23,39.18,,,,,184.07,190.63,74.84,45.64,,,,,,,,
IMG_0116_specimen_1_MECKON_NEON.BET.D20.000160.png,coleoptera,train,350.0,61.94,53.66,39.37,125.88,89.28,91.46,72.63,144.38,223.71,49.73,,,,,209.91,204.48,84.08,47.87,,,84.73,38.86,,,,50.39
IMG_0116_specimen_3_MECKON_NEON.BET.D20.000164.png,coleoptera,train,343.3,73.43,69.61,50.76,58.86,115.22,100.26,73.23,142.95,200.47,42.39,,,,,200.48,198.68,70.44,65.74,,,,,,,,
IMG_0117_specimen_1_MECKON_NEON.BET.D20.000191.png,coleoptera,train,290.38,67.18,15.84,50.68,135.34,139.22,88.72,65.6,141.61,208.94,32.93,,,,,195.92,195.78,65.55,66.32,,,,,,,,
